code,name,price,change,change_percent,high,low,volume,amount,total_mv,float_mv,pe,pb,turnover_rate,market
301080,百普赛斯,43.78,1.25,2.94,44.57,42.27,5100900,223500000.0,73.19,2.77,59.1,51.04,4.05,深市A股
600379,宝光股份,11.92,0.34,2.94,12.27,11.39,10067000,119840000.0,39.36,5.07,43.56,12.74,3.05,沪市A股
002021,中捷资源,3.15,0.09,2.94,3.27,3.05,67223400,214000000.0,37.66,6.05,212.94,3.37,5.62,深市A股
300766,每日互动,36.21,1.03,2.93,37.5,35.2,35283700,1287500000.0,142.94,9.1,-220.74,42.22,9.85,深市A股
300683,海特生物,43.36,1.22,2.9,45.95,41.54,22358900,985990000.0,56.76,2.54,-81.84,50.57,18.32,深市A股
000157,中联重科,8.6,0.24,2.87,8.78,8.53,101770900,882210000.0,743.77,1.29,15.31,9.2,1.44,深市A股
300472,*ST新元,8.59,0.24,2.87,8.95,8.3,12182600,105240000.0,23.64,-42.97,-5.36,10.02,4.6,深市A股
603286,日盈电子,57.69,1.6,2.85,60.85,55.1,4990800,291400000.0,67.73,8.36,-129.2,61.7,4.32,沪市A股
603666,亿嘉和,26.44,0.73,2.84,27.19,25.71,4446000,117510000.0,54.34,2.57,-24.91,28.28,2.16,沪市A股
603284,林平发展,46.65,1.29,2.84,46.8,45.32,3021600,139080000.0,35.18,1.69,23.02,49.9,16.36,沪市A股
300780,德恩精工,22.51,0.62,2.83,23.8,21.79,23683700,547510000.0,33.02,3.22,-25.25,26.27,22.02,深市A股
605198,安德利,40.35,1.11,2.83,43.16,38.98,5763200,239290000.0,134.84,4.85,40.82,43.16,2.13,沪市A股
003036,泰坦股份,27.86,0.76,2.8,28.88,26.85,21183300,590680000.0,60.25,4.36,67.89,29.81,9.8,深市A股
688479,友车科技,31.57,0.86,2.8,32.3,30.58,237935600,74920000.0,45.56,2.43,106.78,36.85,3.82,沪市A股
301393,昊帆生物,52.01,1.41,2.79,54.09,50.02,2603400,136840000.0,56.17,2.41,41.9,60.72,6.18,深市A股
300058,蓝色光标,14.8,0.4,2.78,15.26,14.33,485863600,7224630000.0,531.35,6.7,-182.8,17.28,13.96,深市A股
688571,杭华股份,7.78,0.21,2.77,7.85,7.53,702124400,54110000.0,33.0,1.97,30.41,9.08,1.66,沪市A股
603087,甘李药业,64.0,1.71,2.75,65.0,63.0,13050900,839870000.0,382.28,3.39,62.19,68.52,2.34,沪市A股
600193,*ST创兴,4.11,0.11,2.75,4.17,3.95,9291300,38070000.0,17.48,19.63,-9.05,4.2,2.18,沪市A股
300065,海兰信,23.64,0.63,2.74,24.62,22.9,85107000,2039910000.0,170.57,9.7,2078.72,27.61,12.96,深市A股
301153,中科江南,24.84,0.66,2.73,24.96,24.02,16906000,417260000.0,87.65,4.74,86.89,29.02,5.14,深市A股
603111,康尼机电,6.85,0.18,2.7,7.01,6.6,18917300,130560000.0,59.05,1.49,16.83,7.34,2.22,沪市A股
603075,热威股份,21.7,0.57,2.7,21.97,21.13,2980400,64810000.0,87.34,4.17,29.14,23.24,7.23,沪市A股
688383,新益昌,75.56,1.98,2.69,78.49,72.84,226050300,172200000.0,76.8,6.21,-57.8,88.3,2.22,沪市A股
605222,起帆电缆,22.96,0.6,2.68,23.98,22.14,24448100,568260000.0,94.8,2.03,69.96,24.6,5.92,沪市A股
603759,海天股份,9.96,0.26,2.68,10.36,9.61,14991200,149390000.0,45.99,1.62,15.09,10.67,3.25,沪市A股
300374,中铁装配,14.61,0.38,2.67,14.93,14.16,8341100,122330000.0,35.93,4.83,-29.72,17.08,3.39,深市A股
688163,赛伦生物,27.67,0.72,2.67,28.04,26.69,435793000,120150000.0,29.94,2.69,57.9,32.34,4.03,沪市A股
605056,咸亨国际,23.95,0.62,2.66,24.4,23.15,9184900,218830000.0,98.05,5.98,43.98,25.66,2.28,沪市A股
301188,力诺药包,17.04,0.44,2.65,17.12,16.6,5280400,89350000.0,45.59,3.01,69.0,19.92,1.97,深市A股
603150,万朗磁塑,48.0,1.24,2.65,50.66,46.76,3301700,160960000.0,41.03,2.44,29.51,51.44,3.86,沪市A股
603122,合富中国,17.36,0.44,2.6,17.9,16.97,79197100,1393080000.0,69.1,6.53,-205.4,18.61,19.9,沪市A股
601869,长飞光纤,309.49,7.8,2.59,320.0,287.01,21301000,6489850000.0,2562.28,18.56,314.88,331.86,5.24,沪市A股
600820,隧道股份,6.36,0.16,2.58,6.43,6.08,58288600,369190000.0,199.96,0.65,7.04,6.82,1.85,沪市A股
600169,ST太重,2.45,0.06,2.51,2.51,2.39,44885800,110840000.0,82.0,1.61,42.05,2.51,1.35,沪市A股
002097,山河智能,10.26,0.25,2.5,10.43,9.88,41112300,420750000.0,110.26,2.35,151.04,11.01,3.83,深市A股
300850,新强联,44.28,1.07,2.48,46.28,42.51,29768000,1323970000.0,183.36,2.62,22.41,51.85,9.9,深市A股
002678,珠江钢琴,5.45,0.13,2.44,5.59,5.28,23119200,125770000.0,74.03,2.39,-19.8,5.85,1.7,深市A股
600331,宏达股份,14.68,0.35,2.44,15.06,14.39,78653400,1157380000.0,387.79,12.31,-521.86,15.76,3.87,沪市A股
300338,ST开元,3.78,0.09,2.44,3.83,3.7,8881700,33500000.0,15.22,-39.35,-10.77,4.43,2.54,深市A股
688108,赛诺医疗,20.34,0.48,2.42,21.19,19.85,1544877700,319780000.0,85.01,9.08,179.78,23.83,3.7,沪市A股
601000,唐山港,4.69,0.11,2.4,4.72,4.57,75587600,354200000.0,277.93,1.29,13.91,5.04,1.28,沪市A股
300762,上海瀚讯,36.4,0.85,2.39,38.08,35.49,44804500,1657100000.0,228.58,9.79,-184.51,42.66,7.13,深市A股
000978,桂林旅游,7.7,0.18,2.39,7.95,7.53,46074600,355070000.0,36.05,3.25,-17.63,8.27,9.84,深市A股
688266,泽璟制药-U,98.8,2.29,2.37,101.1,95.51,513727100,508970000.0,261.53,24.21,-160.5,115.81,1.94,沪市A股
002810,山东赫达,23.44,0.54,2.36,24.5,22.7,42486800,999280000.0,81.78,3.72,54.37,25.19,13.15,深市A股
605507,国邦医药,25.99,0.6,2.36,26.12,25.55,4581200,118350000.0,145.24,1.7,17.69,27.93,0.82,沪市A股
300699,光威复材,34.4,0.79,2.35,35.46,33.68,29085300,1012950000.0,285.99,5.03,47.4,40.33,3.54,深市A股
002171,楚江新材,11.36,0.26,2.34,11.47,11.1,46671100,526950000.0,184.37,2.13,80.21,12.21,2.89,深市A股
002913,奥士康,47.84,1.09,2.33,48.91,45.8,9393200,447830000.0,151.83,3.44,42.98,51.43,3.11,深市A股
603035,常熟汽饰,14.05,0.32,2.33,14.17,13.66,5759900,80590000.0,51.47,0.97,12.1,15.1,1.57,沪市A股
300702,天宇股份,23.38,0.53,2.32,23.69,22.86,6742400,157150000.0,81.36,2.19,145.45,27.42,3.19,深市A股
002498,汉缆股份,8.82,0.2,2.32,9.16,8.37,268192700,2369000000.0,293.42,3.29,49.54,9.48,8.06,深市A股
300162,雷曼光电,8.86,0.2,2.31,9.1,8.52,33555800,295780000.0,37.17,4.16,-40.45,10.39,9.81,深市A股
688187,时代电气,51.95,1.17,2.3,53.02,50.98,455817800,238220000.0,705.45,1.66,17.22,60.94,0.52,沪市A股
600901,江苏金租,6.72,0.15,2.28,6.78,6.56,41491200,277880000.0,389.21,1.6,13.23,7.23,0.72,沪市A股
002051,中工国际,8.96,0.2,2.28,9.14,8.61,32235200,289490000.0,110.87,0.95,36.07,9.64,2.61,深市A股
300885,海昌新材,23.87,0.53,2.27,24.07,23.13,13311200,315270000.0,59.23,6.64,107.26,28.01,7.97,深市A股
001313,粤海饲料,7.77,0.17,2.24,7.85,7.65,26379400,204720000.0,54.39,2.13,-63.69,8.36,3.77,深市A股
001221,悍高集团,68.5,1.5,2.24,69.94,66.91,1753700,119910000.0,274.01,10.55,51.57,73.7,4.87,深市A股
603229,奥翔药业,10.12,0.22,2.22,10.33,9.86,17306500,174700000.0,84.03,3.58,40.63,10.89,2.08,沪市A股
601007,金陵饭店,8.37,0.18,2.2,8.51,8.15,22118300,185550000.0,32.64,2.03,51.46,9.01,5.67,沪市A股
603236,移远通信,74.2,1.6,2.2,76.0,72.17,7037900,523280000.0,213.56,3.17,36.31,79.86,2.69,沪市A股
688018,乐鑫科技,146.96,3.16,2.2,152.32,143.15,373568700,555830000.0,245.63,5.51,49.34,172.56,2.38,沪市A股
300955,嘉亨家化,37.26,0.8,2.19,37.8,35.8,3161900,117280000.0,37.56,4.28,-158.49,43.75,3.14,深市A股
600548,深高速,9.34,0.2,2.19,9.39,9.06,11838800,109750000.0,237.04,1.03,20.62,10.05,0.69,沪市A股
300347,泰格医药,53.83,1.15,2.18,55.98,52.92,21528200,1167440000.0,463.49,2.21,52.2,63.22,3.8,深市A股
002424,ST百灵,5.18,0.11,2.17,5.32,5.16,38054000,199880000.0,72.4,2.22,215.32,5.32,3.14,深市A股
688009,中国通号,5.68,0.12,2.16,5.83,5.58,5870285300,335860000.0,601.5,1.27,16.32,6.67,0.68,沪市A股
688459,哈铁科技,9.45,0.2,2.16,9.58,9.2,484126100,45910000.0,45.36,1.31,40.83,11.1,2.76,沪市A股
600126,杭钢股份,8.56,0.18,2.15,9.05,8.33,155471000,1356890000.0,289.09,1.48,-46.02,9.22,4.6,沪市A股
603228,景旺电子,56.38,1.18,2.14,58.6,54.85,27271300,1557230000.0,555.24,4.25,45.11,60.72,2.79,沪市A股
301117,佳缘科技,43.52,0.91,2.14,45.25,42.28,8264900,365310000.0,56.21,4.31,491.15,51.13,10.4,深市A股
001285,瑞立科密,50.4,1.05,2.13,51.1,49.37,2050900,103240000.0,90.81,2.46,33.74,54.29,4.94,深市A股
688161,威高骨科,30.79,0.64,2.12,31.25,30.06,323858900,99740000.0,123.16,2.97,45.85,36.18,0.81,沪市A股
600519,贵州茅台,1450.0,30.0,2.11,1479.93,1448.41,6169100,9015490000.0,18157.92,8.0,21.06,1562.0,0.49,沪市A股
300718,长盛轴承,69.79,1.44,2.11,72.02,67.88,6643200,465410000.0,208.52,12.45,91.02,82.02,3.43,深市A股
001219,青岛食品,14.74,0.3,2.08,15.06,14.36,6578700,97300000.0,28.74,2.76,29.48,15.88,3.46,深市A股
000753,漳州发展,7.36,0.15,2.08,7.75,7.1,124795800,934450000.0,72.97,2.67,136.62,7.93,12.59,深市A股
002181,粤 传 媒,12.3,0.25,2.07,12.66,11.88,94258200,1164680000.0,142.81,3.35,476.12,13.26,8.31,深市A股
688277,天智航-U,22.83,0.46,2.06,23.3,22.2,1046927700,239320000.0,104.1,8.78,-56.57,26.84,2.3,沪市A股
002382,蓝帆医疗,7.96,0.16,2.05,8.09,7.59,66659500,525280000.0,80.17,1.04,-17.99,8.58,6.67,深市A股
600760,中航沈飞,49.1,0.98,2.04,50.44,48.75,27735400,1378980000.0,1392.03,6.01,39.57,52.93,0.98,沪市A股
000615,*ST美谷,3.5,0.07,2.04,3.6,3.42,28457300,100990000.0,62.56,-24.71,-17.89,3.6,3.08,深市A股
002825,纳尔股份,10.49,0.21,2.04,11.09,10.29,13343200,143350000.0,35.83,2.21,28.36,11.31,5.2,深市A股
300910,瑞丰新材,48.54,0.97,2.04,48.88,47.39,3306400,160440000.0,143.65,3.76,19.51,57.08,1.6,深市A股
688073,毕得医药,55.4,1.1,2.03,57.88,54.49,129885200,72860000.0,50.35,2.46,33.08,65.16,3.0,沪市A股
002616,长青集团,6.52,0.13,2.03,6.92,6.35,63385300,417350000.0,56.02,1.55,19.99,7.03,10.79,深市A股
600664,哈药股份,3.52,0.07,2.03,3.57,3.44,44381900,155910000.0,88.65,1.57,14.1,3.8,1.76,沪市A股
688236,春立医疗,20.06,0.4,2.03,20.95,19.47,433384300,88140000.0,76.94,2.58,28.23,23.59,1.5,沪市A股
000797,中国武夷,3.03,0.06,2.02,3.13,2.97,83392100,255440000.0,47.59,0.94,190.13,3.27,5.31,深市A股
001311,多利科技,31.5,0.62,2.01,32.23,30.98,3810500,120460000.0,97.81,2.13,23.02,33.97,2.8,深市A股
301299,卓创资讯,67.54,1.33,2.01,71.88,66.26,3930700,270990000.0,40.78,6.94,62.13,79.45,8.83,深市A股
300839,博汇股份,13.77,0.27,2.0,14.61,13.5,17733600,250070000.0,40.62,5.39,-13.24,16.2,6.12,深市A股
300251,光线传媒,15.38,0.3,1.99,15.75,15.11,94304900,1458210000.0,451.19,4.2,154.51,18.1,3.4,深市A股
002620,ST瑞和,9.3,0.18,1.97,9.58,8.66,79095500,712510000.0,35.11,-159.35,-18.89,9.58,25.08,深市A股
601996,丰林集团,2.59,0.05,1.97,2.72,2.54,54504100,142710000.0,29.03,1.17,-22.59,2.79,4.86,沪市A股
300951,博硕科技,36.33,0.7,1.96,36.96,35.43,2729600,99660000.0,61.54,2.64,29.11,42.76,1.8,深市A股
301005,超捷股份,165.35,3.17,1.95,174.94,162.18,18845700,3178740000.0,222.0,28.86,2091.26,194.62,14.24,深市A股
300447,全信股份,18.94,0.36,1.94,19.64,18.33,18351100,347600000.0,59.15,2.96,199.47,22.3,9.11,深市A股
300426,华智数媒,7.9,0.15,1.94,8.35,7.68,18531700,148220000.0,35.58,32.25,-8.85,9.3,4.63,深市A股
301279,金道科技,27.42,0.51,1.9,28.05,27.2,2828900,77910000.0,35.57,2.61,55.16,32.29,2.82,深市A股
603809,豪能股份,10.81,0.2,1.89,10.98,10.67,19175900,207970000.0,99.48,2.71,35.22,11.67,2.08,沪市A股
600476,湘邮科技,11.3,0.21,1.89,11.74,11.09,7894400,91050000.0,18.2,16.02,137.97,12.2,4.9,沪市A股
300669,沪宁股份,31.46,0.58,1.88,32.5,30.75,1881200,59820000.0,60.63,6.94,218.8,37.06,1.03,深市A股
688180,君实生物-U,34.83,0.64,1.87,35.04,34.1,1669293900,578790000.0,357.6,5.93,-40.86,41.03,2.18,沪市A股
605001,威奥股份,7.65,0.14,1.86,7.87,7.56,11421400,88450000.0,30.06,1.12,54.28,8.26,2.91,沪市A股
603893,瑞芯微,152.23,2.78,1.86,156.66,148.8,7766800,1194270000.0,640.83,15.58,107.73,164.4,1.85,沪市A股
600199,金种子酒,8.23,0.15,1.86,8.63,8.23,18936600,159460000.0,54.14,2.62,-21.02,8.89,2.88,沪市A股
600031,三一重工,19.22,0.35,1.85,19.8,18.96,122997000,2389500000.0,1767.28,2.0,21.02,20.76,1.45,沪市A股
301317,鑫磊股份,51.43,0.93,1.84,53.29,49.81,5607100,289380000.0,80.84,6.01,154.41,60.6,10.74,深市A股
603239,浙江仙通,23.89,0.43,1.83,24.05,23.06,10154600,239510000.0,64.68,5.16,37.66,25.81,3.75,沪市A股
002305,*ST南置,2.22,0.04,1.83,2.28,2.18,34309900,76770000.0,38.5,-1.26,-1.72,2.29,1.98,深市A股
001325,元创股份,55.88,1.0,1.82,56.49,54.53,4362300,242760000.0,43.81,2.5,28.33,60.37,22.26,深市A股
603289,泰瑞机器,11.2,0.2,1.82,11.49,10.93,8868200,99790000.0,32.86,2.26,39.97,12.1,3.02,沪市A股
603301,振德医疗,99.23,1.75,1.8,103.0,97.0,4608400,460300000.0,263.79,4.64,68.49,107.23,1.73,沪市A股
301633,港迪技术,61.3,1.06,1.76,62.9,60.2,636500,39270000.0,34.13,3.74,36.17,72.29,2.49,深市A股
002521,齐峰新材,8.13,0.14,1.75,8.27,7.99,6492900,52840000.0,45.53,1.17,40.54,8.79,1.55,深市A股
001288,运机集团,29.05,0.5,1.75,30.17,28.58,4885500,143070000.0,68.23,3.11,43.37,31.41,3.22,深市A股
300041,回天新材,10.53,0.18,1.74,10.77,10.28,19571900,206530000.0,58.91,2.04,57.84,12.42,3.6,深市A股
600879,航天电子,22.24,0.38,1.74,23.18,21.89,231317800,5212350000.0,733.76,3.52,323.28,24.05,7.01,沪市A股
002937,兴瑞科技,26.43,0.45,1.73,26.53,25.7,7024000,183830000.0,78.7,5.16,34.44,28.58,2.37,深市A股
600720,中交设计,7.04,0.12,1.73,7.15,6.91,18774600,132890000.0,161.54,1.01,11.1,7.61,1.86,沪市A股
002960,青鸟消防,11.85,0.2,1.72,12.25,11.76,24746500,297650000.0,104.26,1.63,32.62,12.82,3.06,深市A股
300594,朗进科技,28.92,0.49,1.72,30.39,28.33,4483800,132270000.0,26.57,3.22,-34.77,34.12,4.93,深市A股
688710,益诺思,71.0,1.2,1.72,71.55,66.92,302208700,210070000.0,100.1,4.31,-328.01,83.76,3.33,沪市A股
002858,力盛体育,16.1,0.27,1.71,16.58,15.7,17314900,278690000.0,26.39,4.85,-67.91,17.41,11.78,深市A股
600000,浦发银行,10.18,0.17,1.7,10.28,9.95,96580600,979340000.0,3390.53,0.46,6.78,11.01,0.29,沪市A股
002296,辉煌科技,11.54,0.19,1.67,11.8,11.28,20688900,240280000.0,44.96,1.87,16.38,12.49,5.96,深市A股
600015,华夏银行,7.32,0.12,1.67,7.43,7.23,105966800,780980000.0,1164.97,0.37,4.28,7.92,0.69,沪市A股
600381,*ST春天,3.05,0.05,1.67,3.15,3.01,12358000,38330000.0,17.91,1.74,-9.01,3.15,2.11,沪市A股
002972,科安达,12.86,0.21,1.66,13.32,12.65,16437300,214300000.0,31.64,2.58,36.18,13.92,12.21,深市A股
603270,金帝股份,24.55,0.4,1.66,24.77,24.05,3940600,96250000.0,53.79,2.38,36.55,26.57,5.57,沪市A股
003000,劲仔食品,10.44,0.17,1.66,10.87,10.36,6628300,69920000.0,47.07,3.54,16.16,11.3,2.15,深市A股
002771,真视通,17.13,0.28,1.66,17.22,16.43,28331500,480110000.0,35.93,5.83,508.8,18.54,16.23,深市A股
002695,煌上煌,11.1,0.18,1.65,11.25,10.84,9104600,100780000.0,62.11,2.21,154.01,12.01,1.78,深市A股
002155,湖南黄金,30.9,0.5,1.64,31.48,30.09,114216800,3518040000.0,482.86,6.33,57.04,33.44,7.31,深市A股
300789,唐源电气,21.63,0.35,1.64,22.99,21.23,4066700,89850000.0,31.11,2.92,42.7,25.54,4.11,深市A股
603288,海天味业,41.0,0.66,1.64,41.78,40.65,42733700,1762740000.0,2399.25,6.06,34.09,44.37,0.77,沪市A股
000905,厦门港务,11.81,0.19,1.64,12.15,11.58,39713900,473440000.0,182.15,1.76,88.54,12.78,5.35,深市A股
300376,易事特,6.23,0.1,1.63,6.41,6.15,31179000,195730000.0,145.05,2.17,76.66,7.36,1.34,深市A股
600939,重庆建工,3.11,0.05,1.63,3.15,3.04,19296600,60070000.0,59.17,0.79,-13.56,3.37,1.01,沪市A股
300521,爱司凯,26.4,0.42,1.62,27.99,25.84,4971700,134020000.0,39.53,7.43,-1302.27,31.18,3.32,深市A股
300995,奇德新材,34.28,0.54,1.6,34.79,33.46,2373300,81060000.0,28.85,4.55,146.94,40.49,3.95,深市A股
603129,春风动力,228.6,3.6,1.6,232.56,222.84,1720000,390990000.0,350.86,4.81,23.84,247.5,1.12,沪市A股
002395,双象股份,18.49,0.29,1.59,18.79,18.03,7044100,130560000.0,49.59,3.3,10.51,20.02,2.63,深市A股
601633,长城汽车,20.63,0.32,1.58,20.92,20.25,14964900,309510000.0,1765.49,2.02,17.9,22.34,0.24,沪市A股
301528,多浦乐,61.99,0.96,1.57,63.49,61.02,697700,43490000.0,38.37,2.51,74.36,73.24,2.19,深市A股
603048,浙江黎明,21.46,0.33,1.56,22.33,21.15,3844300,83750000.0,31.52,2.5,101.17,23.24,2.62,沪市A股
000685,中山公用,11.11,0.17,1.55,11.42,10.88,18010800,200280000.0,163.88,0.91,13.67,12.03,1.44,深市A股
001225,和泰机电,49.0,0.75,1.55,51.69,48.01,2817900,140650000.0,32.27,2.33,94.64,53.08,13.39,深市A股
603195,公牛集团,41.85,0.64,1.55,42.0,41.17,3183000,132360000.0,756.61,4.84,17.71,45.33,0.18,沪市A股
001323,慕思股份,24.22,0.37,1.55,24.38,23.88,1160000,28030000.0,105.38,2.39,13.73,26.24,0.37,深市A股
001400,江顺科技,166.65,2.55,1.55,180.18,164.12,4424700,757080000.0,99.99,8.13,64.56,180.51,29.5,深市A股
002773,康弘药业,28.9,0.44,1.55,29.15,28.3,19082800,547890000.0,266.26,2.9,22.35,31.31,2.78,深市A股
603259,药明康德,98.1,1.49,1.54,100.21,96.75,52644000,5215320000.0,2927.07,3.67,15.28,106.27,2.13,沪市A股
300843,胜蓝股份,53.25,0.8,1.53,55.8,51.53,6636100,356500000.0,87.17,5.5,84.8,62.94,4.22,深市A股
000800,一汽解放,6.64,0.1,1.53,6.78,6.56,24666500,164900000.0,326.77,1.23,45.1,7.19,0.5,深市A股
688692,达梦数据,209.58,3.12,1.51,216.6,206.77,120827900,256540000.0,237.33,6.42,45.92,247.75,1.65,沪市A股
300946,恒而达,45.86,0.68,1.51,46.81,45.18,1312900,60690000.0,71.55,6.02,81.94,54.22,1.73,深市A股
000425,徐工机械,10.08,0.15,1.51,10.28,9.94,97299100,988060000.0,1184.26,1.98,19.82,10.92,1.08,深市A股
688367,工大高科,36.32,0.54,1.51,37.35,35.35,208132300,75320000.0,31.83,5.35,315.66,42.94,2.38,沪市A股
002514,宝馨科技,4.74,0.07,1.5,4.83,4.63,23808900,112830000.0,34.13,27.71,-4.45,5.14,4.3,深市A股
601607,上海医药,17.05,0.25,1.49,17.25,16.9,18691400,319290000.0,632.28,0.83,11.04,18.48,0.67,沪市A股
002501,利源股份,2.07,0.03,1.47,2.16,2.05,295042800,618390000.0,73.48,27.87,-10.23,2.24,8.32,深市A股
601939,建设银行,9.65,0.14,1.47,9.68,9.51,101959500,981860000.0,25244.44,0.73,7.45,10.46,1.06,沪市A股
603626,科森科技,22.08,0.32,1.47,23.4,21.54,38220600,860880000.0,122.52,5.74,-25.69,23.94,6.89,沪市A股
600104,上汽集团,14.59,0.21,1.46,14.79,14.37,65880300,965830000.0,1677.16,0.57,100.65,15.82,0.57,沪市A股
601825,沪农商行,9.11,0.13,1.45,9.16,8.95,24826900,225900000.0,878.61,0.7,7.15,9.88,0.26,沪市A股
688076,ST诺泰,29.07,0.41,1.43,29.36,28.59,273328100,79370000.0,91.88,3.09,28.1,34.39,0.86,沪市A股
600897,厦门空港,16.33,0.23,1.43,16.47,16.08,4694800,76720000.0,68.09,1.44,15.79,17.71,1.13,沪市A股
688387,信科移动-U,14.92,0.21,1.43,15.64,14.57,8776007800,1326840000.0,510.08,8.53,-188.97,17.65,4.35,沪市A股
300572,安车检测,27.64,0.39,1.43,28.35,27.25,7763800,216580000.0,63.29,3.57,-29.73,32.7,4.23,深市A股
300461,田中精机,59.13,0.83,1.42,62.2,57.35,13180500,784390000.0,92.87,17.46,-60.48,69.96,9.17,深市A股
603375,盛景微,36.56,0.51,1.41,38.12,35.86,1876500,69390000.0,36.8,2.33,160.64,39.66,2.94,沪市A股
300877,金春股份,27.35,0.38,1.41,28.74,26.6,4836700,133910000.0,32.82,1.97,106.08,32.36,4.03,深市A股
002878,元隆雅图,17.35,0.24,1.4,17.62,17.09,11668300,203070000.0,45.46,3.53,-18.58,18.82,4.95,深市A股
300976,达瑞电子,54.35,0.75,1.4,54.85,53.25,1458700,79070000.0,72.89,2.06,30.15,64.32,1.69,深市A股
002027,分众传媒,6.55,0.09,1.39,6.64,6.45,108983000,717590000.0,945.96,6.01,18.35,7.11,0.75,深市A股
300633,开立医疗,25.56,0.35,1.39,26.05,25.36,3007400,77330000.0,110.6,3.55,77.67,30.25,1.12,深市A股
001308,康冠科技,19.84,0.27,1.38,20.04,19.42,2222100,44080000.0,139.61,1.76,16.75,21.53,0.45,深市A股
688222,成都先导,25.78,0.35,1.38,26.78,25.17,2084373600,543050000.0,103.3,6.93,90.6,30.52,5.2,沪市A股
605055,迎丰股份,9.56,0.13,1.38,9.8,9.38,6397100,61290000.0,42.06,4.03,95.21,10.37,1.45,沪市A股
002328,新朋股份,7.33,0.1,1.38,7.63,7.15,72117600,534540000.0,56.57,1.7,36.75,7.95,12.63,深市A股
688357,建龙微纳,33.25,0.45,1.37,34.28,32.7,157117800,52800000.0,33.27,1.78,33.77,39.36,1.57,沪市A股
603838,*ST四通,8.88,0.12,1.37,9.2,8.8,3047100,27620000.0,28.42,3.04,-121.09,9.2,0.95,沪市A股
002535,林州重机,3.69,0.05,1.37,3.82,3.63,20379900,75870000.0,29.58,4.18,31.03,4.0,2.73,深市A股
603680,今创集团,13.38,0.18,1.36,13.76,13.07,6022100,81180000.0,104.86,1.87,34.71,14.52,0.77,沪市A股
603313,梦百合,8.17,0.11,1.36,8.34,8.03,11158400,91340000.0,46.62,1.26,-30.79,8.87,1.96,沪市A股
002048,宁波华翔,25.69,0.34,1.34,26.28,25.23,15461800,399520000.0,209.07,1.86,21.94,27.89,2.18,深市A股
301380,挖金客,32.61,0.43,1.34,33.38,31.82,1928000,63360000.0,33.06,4.54,49.82,38.62,2.39,深市A股
002940,昂利康,31.71,0.42,1.34,32.28,31.0,16004100,508490000.0,63.97,4.06,79.63,34.42,8.64,深市A股
600110,诺德股份,9.22,0.12,1.32,9.49,8.75,327751400,2980380000.0,159.98,2.72,-45.49,10.01,18.89,沪市A股
300488,恒锋工具,27.93,0.36,1.31,29.56,27.71,6098300,172030000.0,53.22,3.26,41.17,33.08,3.77,深市A股
000719,中原传媒,13.31,0.17,1.29,13.56,13.11,8575200,114920000.0,136.19,1.11,10.09,14.45,1.29,深市A股
301577,美信科技,63.1,0.8,1.28,64.8,61.66,1377700,87420000.0,28.41,3.73,88.06,74.76,7.31,深市A股
601333,广深铁路,3.17,0.04,1.28,3.23,3.12,91950400,292390000.0,224.55,0.79,15.75,3.44,1.63,沪市A股
002512,ST达华,3.99,0.05,1.27,4.14,3.96,96874000,393790000.0,44.39,11.43,183.69,4.14,8.85,深市A股
600853,龙建股份,4.0,0.05,1.27,4.05,3.94,17711100,70860000.0,40.55,1.0,10.02,4.35,1.75,沪市A股
605598,上海港湾,47.69,0.6,1.27,48.66,47.03,4946700,236500000.0,115.89,6.44,125.27,51.8,2.04,沪市A股
301636,泽润新能,66.52,0.83,1.26,70.2,64.92,3702000,250020000.0,42.48,3.94,32.35,78.83,23.19,深市A股
301015,百洋医药,24.08,0.3,1.26,24.39,23.54,8374900,200310000.0,126.57,5.31,18.3,28.54,1.59,深市A股
002126,银轮股份,42.51,0.53,1.26,43.92,41.78,24239400,1036090000.0,359.51,5.33,45.88,46.18,3.06,深市A股
